	masa A		
t	x	y	
30,667	3,560E-2	7,226E-2
30,700		
30,733		
30,767		
30,800		
30,833	3,555E-2	7,218E-2
30,867		
30,900		
30,933		
30,967		
31,000	3,553E-2	7,187E-2
31,033		
31,067		
31,100		
31,133		
31,167	3,547E-2	7,169E-2
31,200		
31,233		
31,267		
31,300		
31,333	3,546E-2	7,152E-2
31,367		
31,400		
31,433		
31,467		
31,500	3,544E-2	7,129E-2
31,533		
31,567		
31,600		
31,633		
31,667	3,542E-2	7,098E-2
31,700		
31,733		
31,767		
31,800		
31,833	3,527E-2	7,073E-2
31,867		
31,900		
31,933		
31,967		
32,000	3,517E-2	7,056E-2
32,033		
32,067		
32,100		
32,133		
32,167	3,507E-2	7,047E-2
32,200		
32,233		
32,267		
32,300		
32,333	3,488E-2	7,026E-2
32,367		
32,400		
32,433		
32,467		
32,500	3,486E-2	6,995E-2
32,533		
32,567		
32,600		
32,633		
32,667	3,484E-2	6,969E-2
32,700		
32,733		
32,767		
32,800		
32,833	3,465E-2	6,961E-2
32,867		
32,900		
32,933		
32,967		
33,000	3,424E-2	6,946E-2
33,033		
33,067		
33,100		
33,133		
33,167	3,423E-2	6,924E-2
33,200		
33,233		
33,267		
33,300		
33,333	3,412E-2	6,898E-2
33,367		
33,400		
33,433		
33,467		
33,500	3,411E-2	6,885E-2
33,533		
33,567		
33,600		
33,633		
33,667	3,409E-2	6,858E-2
33,700		
33,733		
33,767		
33,800		
33,833	3,408E-2	6,840E-2
33,867		
33,900		
33,933		
33,967		
34,000	3,406E-2	6,818E-2
34,033		
34,067		
34,100		
34,133		
34,167	3,404E-2	6,791E-2
34,200		
34,233		
34,267		
34,300		
34,333	3,390E-2	6,774E-2
34,367		
34,400		
34,433		
34,467		
34,500	3,388E-2	6,757E-2
34,533		
34,567		
34,600		
34,633		
34,667	3,391E-2	6,730E-2
34,700		
34,733		
34,767		
34,800		
34,833	3,390E-2	6,716E-2
34,867		
34,900		
34,933		
34,967		
35,000	3,389E-2	6,699E-2
35,033		
35,067		
35,100		
35,133		
35,167	3,370E-2	6,682E-2
35,200		
35,233		
35,267		
35,300		
35,333	3,364E-2	6,665E-2
35,367		
35,400		
35,433		
35,467		
35,500	3,363E-2	6,647E-2
35,533		
35,567		
35,600		
35,633		
35,667	3,361E-2	6,625E-2
35,700		
35,733		
35,767		
35,800		
35,833	3,359E-2	6,603E-2
35,867		
35,900		
35,933		
35,967		
